"","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","moduleColor","GS.GDAT_BW","p.GS.GDAT_BW","GS.TG_nmol_gWW","p.GS.TG_nmol_gWW","GS.TG_nmol_gWW.1","p.GS.glucose_norm","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.yellow","p.MM.yellow","MM.red","p.MM.red","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.green","p.MM.green"
"623","sphingomyelin (d18:1/14:0, d16:1/16:0)*","Lipid","Sphingomyelins","turquoise",0.599194275891829,1.36844595443076e-05,0.418587373124207,0.00421448242691925,0.490488530230304,0.00062502875768799,0.943225947012646,3.34464550989887e-22,-0.408350339340802,0.00535688396772185,0.279783523478264,0.0626881627269703,0.296714761925867,0.0477895239886364,-0.377797532507518,0.0105085434774145,0.0478159462575538,0.755107882021311,-0.138866808955604,0.362953511245246,0.0546514794429863,0.721418696699616,0.0872531748633012,0.568725130195482
"624","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","Lipid","Sphingomyelins","turquoise",0.447180177459914,0.00207187846889663,0.350966382412094,0.0180864509129789,0.267399868368813,0.0757676048938271,0.779054263847039,2.92598640125667e-10,-0.110983884097522,0.467962060374681,-0.0205521218499729,0.893400790055926,0.213621338846905,0.158830758510662,-0.187155299013786,0.218300740596258,-0.15613585836263,0.305733289220714,0.0710220049136995,0.642927563343902,0.0553303342580228,0.718100038099325,-0.266542157790687,0.0767475278933803
"625","sphingomyelin (d18:1/18:1, d18:2/18:0)","Lipid","Sphingomyelins","turquoise",0.612865889158612,7.63608350878217e-06,0.382061971797698,0.00960029260003437,0.457330982201711,0.00158631300929609,0.89344375996091,1.52433057998184e-16,-0.306180403329498,0.0408017653583971,0.0864064727775322,0.572496522982249,0.302754408066455,0.0432275636704147,-0.407059113819729,0.00551857403230429,-0.0306741691938504,0.841460879613681,-0.093308235523362,0.542094163807169,-0.133635473551687,0.381485583168795,-0.0600651658429246,0.695098777047516
"626","sphingomyelin (d18:1/19:0, d19:1/18:0)*","Lipid","Sphingomyelins","turquoise",0.628049861056934,3.86540223887536e-06,0.404255343342619,0.00588435842124213,0.444928952445283,0.00219589181787795,0.85460263756508,8.12418182560722e-14,-0.418555618647435,0.00421766720555298,0.135029512085921,0.376493297376329,0.344006833707722,0.0206761141718553,-0.412598937666251,0.00485362008267742,-0.00714796055613497,0.962831067662298,-0.179952482148728,0.236858915156944,-0.0664325861539574,0.664591722547468,0.0544987722010525,0.72216592342805
"627","sphingomyelin (d18:1/20:0, d16:1/22:0)*","Lipid","Sphingomyelins","turquoise",0.640982782728308,2.10199405249284e-06,0.319827868186353,0.032217338207484,0.474226146689372,0.000998490675977009,0.827360813187378,2.44546274204804e-12,-0.431365608950214,0.00309154661267477,0.152427394391242,0.317505630594227,0.325313556256645,0.0292163282864445,-0.388965839872554,0.0082728869933155,0.0585897705429728,0.702238228067655,-0.18884190630904,0.214105035615839,0.0388536748105935,0.799959440499309,0.148023218155837,0.331853597569016
"628","sphingomyelin (d18:1/20:1, d18:2/20:0)*","Lipid","Sphingomyelins","turquoise",0.686846983246095,1.89010020140187e-07,0.440611064230126,0.00245223095826342,0.442385157024749,0.00234387714192979,0.894694540995866,1.19789440571578e-16,-0.493831901316739,0.000565998559960571,0.131175224551723,0.390391162357436,0.350057269734315,0.018408333873763,-0.458663505674859,0.00153073754941046,-0.0756199361525247,0.621513057992466,-0.202271544500958,0.182690150174451,-0.042073296773695,0.783765281941809,0.0603675483374703,0.693638736328613
"629","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","Lipid","Sphingomyelins","turquoise",0.612932662296509,7.6138457157151e-06,0.275125595130685,0.0673784501741451,0.45373785765395,0.0017451998034925,0.726489793822753,1.61119850186892e-08,-0.545365769449803,0.00010701200694078,0.202314048425615,0.182596268540276,0.366271279846588,0.0133406336129856,-0.380196982360999,0.00998883986004196,0.0453875464223521,0.767189073778751,-0.267736968828517,0.0753851785861054,0.0443182540212476,0.772526307610338,0.298628223035639,0.0463038235322073
"630","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","Lipid","Sphingomyelins","turquoise",0.723299530520961,1.99491440638562e-08,0.325585304991038,0.0290739119987117,0.512320549435225,0.00032095728280797,0.855887839871217,6.80348905792636e-14,-0.467204132317478,0.00121379635785444,0.151037298906925,0.32199128400219,0.341754042135976,0.0215784416988706,-0.307340955155522,0.040005712332615,0.0259890109812112,0.865433133670813,-0.249701644456978,0.0980799283318689,-0.0492836711897654,0.747833723016035,0.153619258026115,0.313691270566995
"631","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*","Lipid","Sphingomyelins","turquoise",0.729999962777424,1.26932404598694e-08,0.459584690464863,0.0014933354482492,0.43487758356768,0.00283323935249711,0.949240416841767,3.19886173275759e-23,-0.432257230482693,0.00302407960193115,0.144672787191642,0.343034952525101,0.327722823707914,0.0279736654284183,-0.385314971713383,0.00895362967695849,-0.0437103268243675,0.775565349332645,-0.203603749758293,0.179763993344587,-0.13530846550081,0.375499008567212,0.0223265382252737,0.884257350160686
"632","sphingomyelin (d18:1/24:1, d18:2/24:0)*","Lipid","Sphingomyelins","turquoise",0.418953055869827,0.00417795800567837,0.191423463525719,0.207792215810375,0.23946878973438,0.113113983591288,0.811781788338318,1.32702552074651e-11,-0.1692935350138,0.266247333448453,0.0117272071466035,0.939055271770469,0.261369328824043,0.0828703616396328,-0.0754769749009746,0.622174371832369,-0.12431588655456,0.415855517758942,-0.0393363527659244,0.797526178575874,-0.0199978789123798,0.896259623922835,-0.19525324964518,0.198668798809525
"633","sphingomyelin (d18:2/14:0, d18:1/14:1)*","Lipid","Sphingomyelins","turquoise",0.690184928331704,1.55938414603624e-07,0.436088995006035,0.00274865530165731,0.541445022019074,0.000122643045627899,0.863081858031112,2.43938293876316e-14,-0.314724464024065,0.0352336812361047,0.218531879430651,0.149245487988031,0.246088629224218,0.103201383770774,-0.206972091100254,0.172515719191483,0.0254377983867282,0.868261788867123,-0.061815744170829,0.68666146632664,0.0396823166818206,0.795783280936593,0.0894606398592059,0.558946846942766
"634","sphingomyelin (d18:2/16:0, d18:1/16:1)*","Lipid","Sphingomyelins","turquoise",0.648419133453174,1.46175158012513e-06,0.3572849135968,0.0159779939943563,0.537345243459623,0.000141182020316234,0.908991853909682,6.02042641399002e-18,-0.352359743446256,0.0176023460609798,0.270741674155893,0.0720432332480675,0.315705784338479,0.0346362918244226,-0.222299112953946,0.142185779885998,0.059621040877618,0.69724519282837,-0.213872546835864,0.158329757953452,-0.117520068481624,0.441991746549474,0.0838139601003371,0.584114774290409
"635","sphingomyelin (d18:2/18:1)*","Lipid","Sphingomyelins","turquoise",0.703935262856532,6.86844570931564e-08,0.429581635497527,0.00323051996721166,0.541019499475724,0.000124458664602993,0.83806531900548,6.91780701312129e-13,-0.471112086232073,0.00108936332315424,0.325490910809536,0.029123316020473,0.359683571801039,0.0152341003894171,-0.352372545790406,0.017597949352844,0.025112384699158,0.869932479130934,-0.20383591420517,0.179257507567813,0.00503081451747953,0.973835481335033,0.193882219855053,0.201901854514955
"636","sphingomyelin (d18:2/21:0, d16:2/23:0)*","Lipid","Sphingomyelins","turquoise",0.764781815892692,9.61645287433611e-10,0.438634213420243,0.00257815337195779,0.437358564336347,0.00266240524960154,0.943537413287061,2.98087673342425e-22,-0.432840370885104,0.0029806582839842,0.156253717498633,0.305363789916447,0.349823414898534,0.0184919106904177,-0.423814770598229,0.00371803391837401,-0.0650530568374841,0.671157950051712,-0.17405032062523,0.252846290166963,-0.0977758913108624,0.522837678862146,0.0298872889750568,0.845477775663233
"637","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*","Lipid","Sphingomyelins","turquoise",0.621106686206002,5.30069777409204e-06,0.294810624549149,0.0493061138423432,0.406591434960861,0.00557817674122377,0.921098845079805,3.16429980311982e-19,-0.38726694840586,0.00858389492541373,0.170544603177242,0.262677943641866,0.375102774625567,0.0111197001799004,-0.349090061852658,0.018756081736234,0.0116709470855557,0.939347102565104,-0.144166513286095,0.34474449646711,0.0369397320536683,0.809626191842424,0.0418518782537377,0.784876176013691
"638","sphingomyelin (d18:2/23:1)*","Lipid","Sphingomyelins","turquoise",0.584270710254799,2.51079191461837e-05,0.354550697890295,0.0168632978762169,0.379998252706691,0.0100310280803829,0.934704690533492,6.2058328933456e-21,-0.219406447198058,0.147584019736515,0.0880676861160612,0.565107967718725,0.279245584438779,0.0632161545802766,-0.262642307735552,0.0813293134260003,-0.0727776567580718,0.634715699794433,-0.0180821241596442,0.906151043999421,-0.0486899447470129,0.750773709569386,-0.14979824586558,0.326022999312907
"639","sphingomyelin (d18:2/24:1, d18:1/24:2)*","Lipid","Sphingomyelins","turquoise",0.499154347062596,0.000482297417023121,0.213066542267659,0.159941324312892,0.33484935802244,0.0245524536003952,0.902910433803306,2.27289502238408e-17,-0.234072833725955,0.121716076437395,0.073822623985666,0.62984840796906,0.345896543949263,0.0199438834871774,-0.232287683998683,0.124667857901988,-0.0931023271486167,0.542989823342396,-0.108509163987347,0.478003393801897,0.00268146864236419,0.986052353448289,-0.109460456631036,0.474130079062493
"640","sphingomyelin (d18:2/24:2)*","Lipid","Sphingomyelins","turquoise",0.344903894830636,0.0203257482032347,0.117937114222936,0.440362173707351,0.116270947766364,0.446892450877822,0.54021973429504,0.000127937336640516,-0.111005337069282,0.467875509372188,0.0186489919941253,0.903222662306407,0.253891332274562,0.0923887764827855,-0.395995563931094,0.00708708525030917,-0.0289921967100204,0.850051786445957,-0.0898679262439114,0.557151359079258,-0.0337948548965424,0.825570399900178,-0.0911909797349673,0.551337562185772
"641","sphingosine","Lipid","Sphingosines","turquoise",0.300730562367387,0.0447149403397032,0.118608824166016,0.437744522297297,0.235521742909881,0.11935927904186,0.594679355443137,1.64952664130604e-05,-0.12985839229746,0.395207456251717,0.429013116958221,0.00327594675446092,0.30930424932635,0.0386879942769989,0.0832164942152723,0.586807226839593,-0.0967045096344092,0.527424466460918,-0.00421628701762486,0.978070589280118,0.203055564720977,0.180963973138422,-0.140802476509614,0.3562366313047
"642","sphingosine 1-phosphate","Lipid","Sphingosines","turquoise",0.0892958124636381,0.55967424429157,0.056414151914626,0.712812313167568,-0.106507960200172,0.486205734825735,0.124038106974377,0.416906260031172,-0.439734068525679,0.00250740839311857,0.223564981362212,0.13987000381469,-0.0580144103518339,0.705029325401025,-0.475641136713098,0.000959483039941622,0.0583964869549511,0.703175425333463,-0.209225647988377,0.167785550527428,-0.0600293741695217,0.695271667927345,0.315828660988454,0.0345620806706647
"643","stachydrine","Xenobiotics","Food Component/Plant","turquoise",-0.343032019517549,0.0210625917174746,-0.244385743548379,0.105685210396672,-0.489312886404523,0.000647062463660827,-0.614934834874388,6.97413519480318e-06,0.0758564399716882,0.620419679858148,-0.119299282284238,0.435062833584978,0.0317911144977382,0.835765907398097,0.147394952649053,0.333932796940855,-0.173287470000767,0.254964324095592,-0.231762019828485,0.125547233074742,-0.0757475790165363,0.620922853391265,0.205089678832076,0.176539998229442
"644","stearoyl ethanolamide","Lipid","Endocannabinoid","turquoise",0.551401254523984,8.64643777978221e-05,0.351280015161253,0.0179765139101742,0.401693665828688,0.00623679956273229,0.594066003689631,1.69155740617956e-05,-0.633500015478594,3.00041237412482e-06,0.587810237696545,2.18008106129559e-05,0.282469113404747,0.0601046185332565,-0.31451047885945,0.035365066947495,0.124856993105914,0.413813038977547,-0.413334690454782,0.00477079259772515,-0.152440572876594,0.31746329538842,0.389262689968298,0.00821955408333733
"645","stearoyl sphingomyelin (d18:1/18:0)","Lipid","Sphingomyelins","turquoise",0.443916428793009,0.00225377578986871,0.265479784273111,0.0779750599248255,0.276606066591005,0.0658584401450348,0.767161355434681,7.93235602303631e-10,-0.188898802759868,0.213964481827699,0.00197569742368526,0.989723188315215,0.231064922839033,0.126720575893182,-0.386191780958738,0.00878588552162043,-0.123408042338804,0.419295162192233,-0.0417401785721164,0.785436752773093,-0.0620356499790462,0.685604212431195,-0.210648305862786,0.164848217220783
"646","suberate (C8-DC)","Lipid","Fatty Acid, Dicarboxylate","turquoise",-0.242994613636905,0.107748044675829,-0.116113821139391,0.447511013418013,0.120979069007824,0.428577010165441,-0.419717730719993,0.00410247604682062,0.303946496210033,0.042370505184304,0.0318117930274839,0.835660551047411,-0.259678497769768,0.0849524350077841,0.185686246948924,0.222001395366616,0.281917618696439,0.0606280885887742,0.227378707325781,0.13306242568721,0.011784233737309,0.938759472909659,0.185025169712737,0.223680758141411
"647","succinylcarnitine (C4-DC)","Energy","TCA Cycle","turquoise",0.240395535972178,0.111684292958208,0.341657934786863,0.0216176601160048,0.461452378539408,0.00141998565150324,0.471260105816127,0.00108488243892945,-0.112760746010443,0.460822463542532,0.380030154068305,0.010024245462466,0.262323875413956,0.0817126821294728,-0.0826308662957486,0.589451701438969,0.0793611264306227,0.604313020044739,0.13531446409616,0.375477644646205,0.31503242446746,0.0350453006639939,0.161877177711483,0.288065957549697
"648","taurine","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","turquoise",0.0373069840708113,0.807769090871403,0.0450941573693349,0.768652438454929,-0.109289413141764,0.474825276191271,0.270037918454951,0.0728152810018945,-0.165712007001292,0.276643035497868,0.308631238206713,0.0391356373515143,0.177459418909896,0.243525744373156,-0.181669285439657,0.232340943652226,-0.0306587575193634,0.841539515853096,-0.0582469508279204,0.703900797771137,0.368128102036608,0.0128446619316427,0.218503304837641,0.149300004153262
"649","thioproline","Xenobiotics","Chemical","turquoise",-0.131927319489742,0.387655895506802,-0.197882228121093,0.192571829583936,-0.177988457859182,0.242100495115661,-0.361332059381633,0.014740085323446,0.324996379490911,0.0293832839141195,-0.453960061864877,0.00173497960368284,-0.0218314287897324,0.886807169725809,0.358272048796838,0.0156682074947116,-0.239790668909242,0.112615852873309,0.1169671020484,0.444157542950892,-0.2012886818032,0.184870708981291,-0.213884416599411,0.158306113895985
"650","thymidine","Nucleotide","Pyrimidine Metabolism, Thymine containing","turquoise",-0.632347387955928,3.16682473947653e-06,-0.379244768010758,0.0101923780291197,-0.291386616905088,0.0521310876366854,-0.631389143426361,3.31162368826103e-06,0.439384177188571,0.00252972609834787,0.0529891057964545,0.72956668129303,-0.151676759521153,0.319922898227037,0.16152653367602,0.289125519516135,0.198695524175536,0.190712839887398,0.27158061453245,0.0711313475021383,0.444495910207995,0.00222048519648086,0.105282127786434,0.491266072607264
"651","thymine","Nucleotide","Pyrimidine Metabolism, Thymine containing","turquoise",-0.475149126731317,0.000972889356065083,-0.250542255257157,0.0969169346270858,-0.27419554668222,0.0683474893111737,-0.410423237153601,0.00510593383085986,0.221930489976974,0.142865446682032,0.156666038220676,0.30407337567173,-0.0559405699126341,0.715121202435093,0.221947256037897,0.142834481319605,-0.0992443567163293,0.516583171882724,0.190073036173973,0.211078046798965,0.629810175681686,3.56363143446999e-06,0.0404138675636001,0.792101117016411
"652","thyroxine","Amino Acid","Tyrosine Metabolism","turquoise",0.298461842116874,0.0464315020233572,0.281558058704343,0.0609713350937805,0.194585957645989,0.200237764254036,0.454426793584427,0.00171368507838989,-0.0118111584672094,0.9386198162525,-0.233145033956194,0.12324356304913,0.102341251898417,0.503516603873256,-0.0465524791587416,0.761386571853798,-0.0386667557511936,0.80090223608019,-0.0833077022532181,0.586395843468963,-0.377024020948277,0.0106809498206685,-0.209667993188015,0.166868217020657
"653","tricosanoyl sphingomyelin (d18:1/23:0)*","Lipid","Sphingomyelins","turquoise",0.398393898380102,0.00671769297578654,0.189420893884992,0.212677734253916,0.420116470159519,0.00406359147047186,0.576788045778033,3.36628954213479e-05,-0.262750252478403,0.0811996760454501,0.197780516037323,0.192805218331608,0.201041867029379,0.185421192929144,-0.106736357532842,0.48526590636218,0.313046604272762,0.036274732122922,-0.0855403795517943,0.576366097485402,0.302355920836617,0.043517189365374,0.188965102480002,0.213800779740415
"654","trimethylamine N-oxide","Lipid","Phospholipid Metabolism","turquoise",-0.375424132501076,0.0110452549840595,-0.315191738506932,0.0349481736003479,-0.32128617011072,0.0313957358662334,-0.723485907252909,1.9703319846975e-08,0.497275123803676,0.00051048479373136,-0.227206935626326,0.133363619173758,-0.231558717804389,0.125888581131247,0.447328866999595,0.00206391013598911,0.0753840290731827,0.62260448093622,0.0531886640969652,0.72858698535334,-0.143687180433326,0.346367890266079,0.00835135943431043,0.956579004291862
"655","xanthurenate","Amino Acid","Tryptophan Metabolism","turquoise",-0.318692897205391,0.0328690036113179,-0.279625499882515,0.0628428981137273,-0.207302807078601,0.171815595654274,-0.475773426464223,0.000955906658171234,0.413272000601611,0.00477780152091361,-0.143325751420354,0.347595069976946,-0.135516302602804,0.374759221586424,0.433974685007886,0.00289776445986149,0.0985644780716857,0.519474262623122,0.11067536442494,0.469207714176349,0.00642561306411719,0.966584989658635,-0.234093051450973,0.121682950612342
"656","xylose","Carbohydrate","Pentose Metabolism","turquoise",0.106548960370962,0.486036954000351,-0.0105134730087441,0.945352812617541,0.0927863585322745,0.544365603668393,0.194225306052368,0.201089366637863,-0.0706841130688755,0.644512894492774,0.0460514773041062,0.763880484514604,-0.0151112170257118,0.921517703601474,0.0832635268941357,0.586595075240956,0.0919246123073229,0.54812626377996,-0.12311426094439,0.420411688848515,-0.193521854167056,0.202757746056792,-0.0329467231183615,0.829882534833116
"657","1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*","Lipid","Plasmalogen","yellow",-0.178370262713757,0.241075423177695,-0.372745505082409,0.0116790371165699,-0.210399307194036,0.165359604905802,-0.298749420668988,0.0462109976841029,0.458183216549846,0.00155056636614229,-0.22200622914577,0.142725602921615,-0.106879683022539,0.484676623547661,0.692648318486027,1.35081206466484e-07,0.0994626978856853,0.515656415564038,0.122467081474147,0.422877250782918,-0.14645913754579,0.337044798730448,-0.347250903510712,0.0194326277571211
"658","1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*","Lipid","Plasmalogen","yellow",-0.0871754804971118,0.569070719819951,-0.251563809486253,0.0955179548317774,-0.270684339479297,0.0721058886844906,-0.0325359409226059,0.831972850675555,0.454027754454885,0.00173187667167397,-0.0922384113978578,0.546755412216718,0.164423250347886,0.280448174317602,0.676103400150749,3.45187620111635e-07,-0.185917769469441,0.221415313778051,0.0838238330750498,0.584070328813193,-0.0132598055651748,0.931108578934112,-0.420377450717662,0.00403831597587422
"659","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*","Lipid","Plasmalogen","yellow",-0.016501563487604,0.914322442900102,-0.141358551992821,0.354321085629776,0.11647569947268,0.446087106604805,0.0133885685446761,0.930441219472215,0.552828415652174,8.21639330323503e-05,-0.221457667324358,0.143740753825724,-0.108704420890418,0.477207020906391,0.758225228048539,1.61601103113164e-09,-0.0355248327733262,0.816790566212779,0.287669372935143,0.05534432731742,-0.0486454476700019,0.750994189354968,-0.338274452511008,0.0230369896559461
"660","1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)","Lipid","Plasmalogen","yellow",0.0203160906340212,0.894618098650977,-0.105144123847375,0.491837467847888,0.048663045122167,0.750906992911717,0.0381606752370577,0.803456241656014,0.475064525143202,0.000975211361804808,-0.214525752670654,0.157032430883095,-0.0746381567384098,0.626060513800369,0.669849296763275,4.84627150849287e-07,-0.118804832859894,0.43698230798462,0.262214364913553,0.0818448508535349,-0.143066513881418,0.348476914060764,-0.367637538069136,0.0129741409125501
"661","1,2-dilinoleoyl-GPE (18:2/18:2)*","Lipid","Phosphatidylethanolamine (PE)","yellow",-0.523092711511784,0.00022714829375728,-0.470369619507279,0.00111208941139151,-0.319912772061455,0.0321690213831868,-0.496763076290184,0.000518417638853158,0.604896694023797,1.07641488567068e-05,-0.143690130901627,0.346357883344994,-0.260581338911142,0.0838356662703481,0.846838836709431,2.29123384139354e-13,-0.161796399005432,0.288309827156406,0.326495055690912,0.0286013230336535,0.0348225090472002,0.820352329050999,-0.441993067992987,0.00236745335405286
"662","1-linoleoyl-GPE (18:2)*","Lipid","Lysophospholipid","yellow",-0.480139408156474,0.000844354821127168,-0.291385174081171,0.0521323049781656,-0.304151628121825,0.0422244320771092,-0.443543236165737,0.00227544801778737,0.469292298569009,0.00114581672229229,-0.171187002269257,0.260857574399095,-0.0605155114326462,0.692924702142131,0.657174531632038,9.40969613120955e-07,-0.35771853044194,0.0158412810078774,0.340966039377735,0.0219017709291842,0.065057129748741,0.671138527986142,-0.344476836280919,0.0204919168078218
"663","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*","Lipid","Phosphatidylethanolamine (PE)","yellow",-0.471796799916744,0.00106877302386152,-0.458251278430058,0.00154774262192842,-0.278009182723025,0.064443132795041,-0.385758234403539,0.00886848663752939,0.571644318307865,4.10106916342523e-05,-0.056030169486467,0.714684177390126,-0.147585598643673,0.333301013096637,0.859167377397652,4.29249403930905e-14,-0.175369586862714,0.249211360218589,0.318009907855435,0.0332663737931108,0.144963825169006,0.342054569226717,-0.408744917439625,0.00530830420238476
"664","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)","Lipid","Phosphatidylethanolamine (PE)","yellow",-0.491892688586421,0.000599595773493782,-0.513511894901166,0.000309091786416554,-0.316307024035272,0.0342744206665333,-0.521049397937636,0.000242758436745181,0.459918018335652,0.00148000299943452,-0.0864105127705149,0.572478500820812,-0.121291936049714,0.427375022869645,0.835204915898132,9.77946537220474e-13,0.000819351273585781,0.995737958348565,0.164799881711948,0.279332616819208,0.142893378194496,0.349066629959383,-0.288662345875265,0.0544708004897148
"665","1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)","Lipid","Phosphatidylinositol (PI)","yellow",-0.4127608081735,0.00483529062583848,-0.408346533785558,0.00535735437961737,-0.294684859397302,0.0494076375989199,-0.315044359982187,0.0350380163899925,0.506410469914275,0.000386121929766285,-0.223615048896705,0.139778989437838,-0.143285698421547,0.347731228102817,0.668573765073448,5.18838751951717e-07,-0.177713443844329,0.242840684331136,0.37101509376773,0.0121047967285176,0.107197497668663,0.483371263969179,-0.350077661680809,0.0184010611835498
"666","1-palmitoyl-2-oleoyl-GPE (16:0/18:1)","Lipid","Phosphatidylethanolamine (PE)","yellow",-0.301792125201112,0.0439296621415905,-0.387920183750468,0.00846313776976075,-0.268880235635888,0.0740994969260926,-0.27921232146156,0.063248918491538,0.476771456044772,0.000929306898803243,-0.154206569282877,0.311822422852556,0.040610979275111,0.791109742434592,0.835824587593867,9.07795443705962e-13,-0.200162961472991,0.187390956283137,0.188416137147183,0.215158870810893,0.075702037985413,0.621133402430021,-0.479281036625165,0.000865319236231941
"667","1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*","Lipid","Phosphatidylinositol (PI)","yellow",-0.305771883024833,0.0410850423431684,-0.242151665225509,0.109012885739246,-0.219497021449199,0.147412732866999,-0.183638690806802,0.227231301439641,0.524715633825625,0.000215403348158414,-0.115191682551137,0.451150656301362,-0.0721657768152042,0.637572844486846,0.670313628396267,4.72702479462406e-07,-0.140984199717348,0.355609947281712,0.398183291731472,0.00674944822879378,0.13874864571824,0.363366005387854,-0.407996238214833,0.00540080941967877
"668","1-palmitoyl-GPE (16:0)","Lipid","Lysophospholipid","yellow",-0.518604648267267,0.000262706424634791,-0.362458307841711,0.0144104596521131,-0.454222852977629,0.00172296114190678,-0.30308093136191,0.0429914150220811,0.256084397250692,0.0895135869178395,-0.130002545601829,0.394678535523755,0.268208733853898,0.0748525345370902,0.3757105901919,0.0109792550800013,-0.208384754861238,0.169539453327826,0.0817889592817677,0.593262694250318,0.354826214058566,0.0167722481480944,-0.236701577393745,0.117465769353781
"669","1-ribosyl-imidazoleacetate*","Amino Acid","Histidine Metabolism","yellow",-0.161652874115241,0.288743457601089,-0.201991811166685,0.183308879536041,0.157984420819977,0.299970796717038,-0.120608567409697,0.430002870602326,0.450240814908092,0.00191322646477772,-0.0673352341265636,0.660308696131434,-0.214682247641107,0.156722774891319,0.703413058878528,7.09165068619123e-08,0.154121142979337,0.312093811826389,0.204864569650949,0.177025723326727,-0.22734272041291,0.133125484928432,-0.240715828667873,0.111193388719271
"670","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*","Lipid","Phosphatidylethanolamine (PE)","yellow",-0.35969369787046,0.0152310234471685,-0.320759880002883,0.0316902234283129,-0.124949547275173,0.413464255456309,-0.293704544240452,0.0502048063560054,0.638786727901009,2.33570260595665e-06,-0.0973208184860344,0.524783514878226,-0.2569061772975,0.0884542840058454,0.884662467773822,7.64103613577567e-16,-0.126447513373617,0.407842671448955,0.444030967722252,0.0022471609026316,0.153324708854656,0.314631208708616,-0.44960316526735,0.00194536291491234
"671","1-stearoyl-2-linoleoyl-GPI (18:0/18:2)","Lipid","Phosphatidylinositol (PI)","yellow",-0.429358587518635,0.00324827594267808,-0.388327017749832,0.00838867308199153,-0.133555004454205,0.381774947480391,-0.195119715850117,0.198982073211622,0.592274639996228,1.82000959795034e-05,-0.0933301677004425,0.541998805206892,-0.114979875174414,0.451988927168837,0.683105661119118,2.33785241861842e-07,-0.182702941387622,0.229649392196903,0.47831231472865,0.000889536714281357,0.123396522178108,0.419338913259698,-0.400552542583396,0.00639960674155021
"672","1-stearoyl-2-oleoyl-GPE (18:0/18:1)","Lipid","Phosphatidylethanolamine (PE)","yellow",-0.371259684646264,0.0120438229076843,-0.334641729452271,0.0246469369711209,-0.186927685020976,0.21887130052205,-0.356659056921642,0.016177080538429,0.689113492628646,1.65915054046976e-07,-0.221287669950603,0.144056426896962,-0.30599967941094,0.0409268857661902,0.896135649216634,9.04050267831351e-17,-0.166292425045698,0.274940453381275,0.420961055196861,0.00398229232458995,-0.0156636640703266,0.918657929506908,-0.540992851315783,0.000124573175503274
"673","2-oxoarginine*","Amino Acid","Urea cycle; Arginine and Proline Metabolism","yellow",0.0514854802466994,0.736962061561109,0.0132981150791664,0.930910021490745,0.15333274998564,0.314605524905618,-0.0734084523257142,0.631775714793227,0.47332791343846,0.00102398122007261,-0.232457464103828,0.124384827700399,-0.102462136623199,0.50300999844349,0.511808114213308,0.000326186239431027,0.0684480238952919,0.655043306419773,0.113769670933699,0.456794811699751,-0.405335384690832,0.00574103277675702,-0.397137189641337,0.00690911484836692
"674","2-stearoyl-GPE (18:0)*","Lipid","Lysophospholipid","yellow",-0.160309334597679,0.292823233937528,-0.279130029506539,0.0633300339328484,-0.149719880534065,0.326279049447298,-0.0921941516501069,0.546948664533182,0.134923496531391,0.376871584904182,-0.137258138759301,0.368593456416205,0.276816618113591,0.0656444973682876,0.295956935404471,0.0483885163158504,-0.115533352348453,0.44980021896995,0.0735508383461588,0.631112862361676,0.192514299548378,0.205164272140198,-0.0532143946733857,0.728460696751657
"675","4-acetamidobutanoate","Amino Acid","Polyamine Metabolism","yellow",-0.375641356844134,0.0109951754084287,-0.404061172875333,0.00591045274812234,-0.122693601752946,0.422013347986724,-0.317320189861939,0.0336716738211342,0.307601606582174,0.0398286836127734,-0.000973481704816636,0.994936223482867,-0.154548329470414,0.310738193864448,0.397832898840099,0.00680256876347694,0.187612224960945,0.217158478480501,0.0485952320539644,0.751243027642821,0.255528667005248,0.0902355086758049,0.0285467109035633,0.852330088742462
